Name,Level,School,Ritual,Casting Time,Range,Type:Size,Components,concentration,Duration,Description,Attack Type,Type,Level:Amount_damage,Level:Amout_heal,Characteristic
Acid-arrow,2,Evocation,No_Ritual,1 action,90 feet,No_AreaEffect,V/S/M,No_Concentration,Instantaneous,A shimmering green arrow streaks toward a target within range and bursts in a spray of acid. Make a ranged spell attack against the target. On a hitthe target takes 4d4 acid damage immediately and 2d4 acid damage at the end of its next turn. On a missthe arrow splashes the target with acid for half as much of the initial damage and no damage at the end of its next turn.,Ranged,Acid,2:4d4/3:5d4/4:6d4/5:7d4/6:8d4/7:9d4/8:10d4/9:11d4,No_Heal,No_SavingThrow
Acid-splash,0,Conjuration,No_Ritual,1 action,60 feet,No_AreaEffect,V/S,No_Concentration,Instantaneous,You hurl a bubble of acid. Choose one creature within rangeor choose two creatures within range that are within 5 feet of each other. A target must succeed on a dexterity saving throw or take 1d6 acid damage.This spell's damage increases by 1d6 when you reach 5th level (2d6)11th level (3d6)and 17th level (4d6).,No_AttackType,Acid,1:1d6/5:2d6/11:3d6/17:4d6,No_Heal,DEX
Goodberry,1,Transmutation,No_Ritual,1 action,Touch,No_AreaEffect,V/S/M,No_Concentration,Instantaneous,Up to ten berries appear in your hand and are infused with magic for the duration. A creature can use its action to eat one berry. Eating a berry restores 1 hit pointand the berry provides enough nourishment to sustain a creature for a day.The berries lose their potency if they have not been consumed within 24 hours of the casting of this spell.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Grease,1,Conjuration,No_Ritual,1 action,60 feet,Cube:10,V/S/M,No_Concentration,1 minute,Slick grease covers the ground in a 10-foot square centered on a point within range and turns it into difficult terrain for the duration.When the grease appearseach creature standing in its area must succeed on a dexterity saving throw or fall prone. A creature that enters the area or ends its turn there must also succeed on a dexterity saving throw or fall prone.,No_AttackType,No_Damage,No_Heal,DEX
Greater-invisibility,4,Illusion,No_Ritual,1 action,Touch,No_AreaEffect,V/S,concentration,Up to 1 minute,You or a creature you touch becomes invisible until the spell ends. Anything the target is wearing or carrying is invisible as long as it is on the target's person.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Greater-restoration,5,Abjuration,No_Ritual,1 action,Touch,No_AreaEffect,V/S/M,No_Concentration,Instantaneous,You imbue a creature you touch with positive energy to undo a debilitating effect. You can reduce the target's exhaustion level by oneor end one of the following effects on the target:- One effect that charmed or petrified the target- One curseincluding the target's attunement to a cursed magic item- Any reduction to one of the target's ability scores- One effect reducing the target's hit point maximum,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Guardian-of-faith,4,Conjuration,No_Ritual,1 action,30 feet,Cylinder:10,V,No_Concentration,8 hours,A Large spectral guardian appears and hovers for the duration in an unoccupied space of your choice that you can see within range. The guardian occupies that space and is indistinct except for a gleaming sword and shield emblazoned with the symbol of your deity.Any creature hostile to you that moves to a space within 10 feet of the guardian for the first time on a turn must succeed on a dexterity saving throw. The creature takes 20 radiant damage on a failed saveor half as much damage on a successful one. The guardian vanishes when it has dealt a total of 60 damage.,No_AttackType,Radiant,4:20,No_Heal,DEX
Guards-and-wards,6,Abjuration,No_Ritual,10 minutes,Touch,Cube:2500,V/S/M,No_Concentration,24 hours,You create a ward that protects up to 2500 square feet of floor space (an area 50 feet squareor one hundred 5-foot squares or twenty-five 10-foot squares). The warded area can be up to 20 feet talland shaped as you desire. You can ward several stories of a stronghold by dividing the area among themas long as you can walk into each contiguous area while you are casting the spell.When you cast this spellyou can specify individuals that are unaffected by any or all of the effects that you choose. You can also specify a password thatwhen spoken aloudmakes the speaker immune to these effects.Guards and wards creates the following effects within the warded area.***Corridors.*** Fog fills all the warded corridorsmaking them heavily obscured. In additionat each intersection or branching passage offering a choice of directionthere is a 50 percent chance that a creature other than you will believe it is going in the opposite direction from the one it chooses.***Doors.*** All doors in the warded area are magically lockedas if sealed by an arcane lock spell. In additionyou can cover up to ten doors with an illusion (equivalent to the illusory object function of the minor illusion spell) to make them appear as plain sections of wall.***Stairs.*** Webs fill all stairs in the warded area from top to bottomas the web spell. These strands regrow in 10 minutes if they are burned or torn away while guards and wards lasts.***Other Spell Effect.*** You can place your choice of one of the following magical effects within the warded area of the stronghold.- Place dancing lights in four corridors. You can designate a simple program that the lights repeat as long as guards and wards lasts.- Place magic mouth in two locations.- Place stinking cloud in two locations. The vapors appear in the places you designate; they return within 10 minutes if dispersed by wind while guards and wards lasts.- Place a constant gust of wind in one corridor or room.- Place a suggestion in one location. You select an area of up to 5 feet squareand any creature that enters or passes through the area receives the suggestion mentally.The whole warded area radiates magic. A dispel magic cast on a specific effectif successfulremoves only that effect.You can create a permanently guarded and warded structure by casting this spell there every day for one year.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Guidance,0,Divination,No_Ritual,1 action,Touch,No_AreaEffect,V/S,concentration,Up to 1 minute,You touch one willing creature. Once before the spell endsthe target can roll a d4 and add the number rolled to one ability check of its choice. It can roll the die before or after making the ability check. The spell then ends.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Guiding-bolt,1,Evocation,No_Ritual,1 action,120 feet,No_AreaEffect,V/S,No_Concentration,1 round,A flash of light streaks toward a creature of your choice within range. Make a ranged spell attack against the target. On a hitthe target takes 4d6 radiant damageand the next attack roll made against this target before the end of your next turn has advantagethanks to the mystical dim light glittering on the target until then.,Ranged,Radiant,1:4d6/2:5d6/3:6d6/4:7d6/5:8d6/6:9d6/7:10d6/8:11d6/9:12d6,No_Heal,No_SavingThrow
Gust-of-wind,2,Evocation,No_Ritual,1 action,Self,Line:60,V/S/M,concentration,Up to 1 minute,A line of strong wind 60 feet long and 10 feet wide blasts from you in a direction you choose for the spell's duration. Each creature that starts its turn in the line must succeed on a strength saving throw or be pushed 15 feet away from you in a direction following the line.Any creature in the line must spend 2 feet of movement for every 1 foot it moves when moving closer to you.The gust disperses gas or vaporand it extinguishes candlestorchesand similar unprotected flames in the area. It causes protected flamessuch as those of lanternsto dance wildly and has a 50 percent chance to extinguish them.As a bonus action on each of your turns before the spell endsyou can change the direction in which the line blasts from you.,No_AttackType,No_Damage,No_Heal,STR
Hallow,5,Evocation,No_Ritual,24 hours,Touch,Sphere:60,V/S/M,No_Concentration,Until dispelled,You touch a point and infuse an area around it with holy (or unholy) power. The area can have a radius up to 60 feetand the spell fails if the radius includes an area already under the effect a hallow spell. The affected area is subject to the following effects.Firstcelestialselementalsfeyfiendsand undead can't enter the areanor can such creatures charmfrightenor possess creatures within it. Any creature charmedfrightenedor possessed by such a creature is no longer charmedfrightenedor possessed upon entering the area. You can exclude one or more of those types of creatures from this effect.Secondyou can bind an extra effect to the area. Choose the effect from the following listor choose an effect offered by the GM. Some of these effects apply to creatures in the area; you can designate whether the effect applies to all creaturescreatures that follow a specific deity or leaderor creatures of a specific sortsuch as ores or trolls. When a creature that would be affected enters the spell's area for the first time on a turn or starts its turn thereit can make a charisma saving throw. On a successthe creature ignores the extra effect until it leaves the area.***Courage.*** Affected creatures can't be frightened while in the area.***Darkness.*** Darkness fills the area. Normal lightas well as magical light created by spells of a lower level than the slot you used to cast this spellcan't illuminate the area.***Daylight.*** Bright light fills the area. Magical darkness created by spells of a lower level than the slot you used to cast this spell can't extinguish the light.***Energy Protection.*** Affected creatures in the area have resistance to one damage type of your choiceexcept for bludgeoningpiercingor slashing.***Energy Vulnerability.*** Affected creatures in the area have vulnerability to one damage type of your choiceexcept for bludgeoningpiercingor slashing.***Everlasting Rest.*** Dead bodies interred in the area can't be turned into undead.***Extradimensional Interference.*** Affected creatures can't move or travel using teleportation or by extradimensional or interplanar means.***Fear.*** Affected creatures are frightened while in the area.***Silence.*** No sound can emanate from within the areaand no sound can reach into it.***Tongues.*** Affected creatures can communicate with any other creature in the areaeven if they don't share a common language.,No_AttackType,No_Damage,No_Heal,CHA
Hallucinatory-terrain,4,Illusion,No_Ritual,10 minutes,300 feet,Cube:150,V/S/M,No_Concentration,24 hours,You make natural terrain in a 150-foot cube in range looksoundand smell like some other sort of natural terrain. Thusopen fields or a road can be made to resemble a swamphillcrevasseor some other difficult or impassable terrain. A pond can be made to seem like a grassy meadowa precipice like a gentle slopeor a rock-strewn gully like a wide and smooth road. Manufactured structuresequipmentand creatures within the area aren't changed in appearance.The tactile characteristics of the terrain are unchangedso creatures entering the area are likely to see through the illusion. If the difference isn't obvious by toucha creature carefully examining the illusion can attempt an Intelligence (Investigation) check against your spell save DC to disbelieve it. A creature who discerns the illusion for what it issees it as a vague image superimposed on the terrain.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Harm,6,Necromancy,No_Ritual,1 action,60 feet,No_AreaEffect,V/S,No_Concentration,Instantaneous,You unleash a virulent disease on a creature that you can see within range. The target must make a constitution saving throw. On a failed saveit takes 14d6 necrotic damageor half as much damage on a successful save. The damage can't reduce the target's hit points below 1. If the target fails the saving throwits hit point maximum is reduced for 1 hour by an amount equal to the necrotic damage it took. Any effect that removes a disease allows a creature's hit point maximum to return to normal before that time passes.,No_AttackType,Necrotic,6:14d6,No_Heal,CON
Haste,3,Transmutation,No_Ritual,1 action,30 feet,No_AreaEffect,V/S/M,concentration,Up to 1 minute,Choose a willing creature that you can see within range. Until the spell endsthe target's speed is doubledit gains a +2 bonus to ACit has advantage on dexterity saving throwsand it gains an additional action on each of its turns. That action can be used only to take the Attack (one weapon attack only)DashDisengageHideor Use an Object action.When the spell endsthe target can't move or take actions until after its next turnas a wave of lethargy sweeps over it.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Heal,6,Evocation,No_Ritual,1 action,60 feet,No_AreaEffect,V/S,No_Concentration,Instantaneous,Choose a creature that you can see within range. A surge of positive energy washes through the creaturecausing it to regain 70 hit points. This spell also ends blindnessdeafnessand any diseases affecting the target. This spell has no effect on constructs or undead.,No_AttackType,No_Damage,6:70/7:80/8:90/9:100,No_SavingThrow
Healing-word,1,Evocation,No_Ritual,1 bonus action,60 feet,No_AreaEffect,V,No_Concentration,Instantaneous,A creature of your choice that you can see within range regains hit points equal to 1d4 + your spellcasting ability modifier. This spell has no effect on undead or constructs.,No_AttackType,No_Damage,1:1d4 + MOD/2:2d4 + MOD/3:3d4 + MOD/4:4d4 + MOD/5:5d4 + MOD/6:6d4 + MOD/7:7d4 + MOD/8:8d4 + MOD/9:9d4 + MOD,No_SavingThrow
Heat-metal,2,Transmutation,No_Ritual,1 action,60 feet,No_AreaEffect,V/S/M,concentration,Up to 1 minute,Choose a manufactured metal objectsuch as a metal weapon or a suit of heavy or medium metal armorthat you can see within range. You cause the object to glow red-hot. Any creature in physical contact with the object takes 2d8 fire damage when you cast the spell. Until the spell endsyou can use a bonus action on each of your subsequent turns to cause this damage again.If a creature is holding or wearing the object and takes the damage from itthe creature must succeed on a constitution saving throw or drop the object if it can. If it doesn't drop the objectit has disadvantage on attack rolls and ability checks until the start of your next turn.,No_AttackType,Fire,2:2d8/3:3d8/4:4d8/5:5d8/6:6d8/7:7d8/8:8d8/9:9d8,No_Heal,CON
Hellish-rebuke,1,Evocation,No_Ritual,1 reaction,60 feet,No_AreaEffect,V/S,No_Concentration,Instantaneous,You point your fingerand the creature that damaged you is momentarily surrounded by hellish flames. The creature must make a dexterity saving throw. It takes 2d10 fire damage on a failed saveor half as much damage on a successful one.,No_AttackType,Fire,1:2d10/2:3d10/3:4d10/4:5d10/5:6d10/6:7d10/7:8d10/8:9d10/9:10d10,No_Heal,DEX
Heroes-feast,6,Conjuration,No_Ritual,10 minutes,30 feet,No_AreaEffect,V/S/M,No_Concentration,Instantaneous,You bring forth a great feastincluding magnificent food and drink. The feast takes 1 hour to consume and disappears at the end of that timeand the beneficial effects don't set in until this hour is over. Up to twelve other creatures can partake of the feast.A creature that partakes of the feast gains several benefits. The creature is cured of all diseases and poisonbecomes immune to poison and being frightenedand makes all wisdom saving throws with advantage. Its hit point maximum also increases by 2d10and it gains the same number of hit points. These benefits last for 24 hours.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Heroism,1,Enchantment,No_Ritual,1 action,Touch,No_AreaEffect,V/S,concentration,Up to 1 minute,A willing creature you touch is imbued with bravery. Until the spell endsthe creature is immune to being frightened and gains temporary hit points equal to your spellcasting ability modifier at the start of each of its turns. When the spell endsthe target loses any remaining temporary hit points from this spell.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Hideous-laughter,1,Enchantment,No_Ritual,1 action,30 feet,No_AreaEffect,V/S/M,concentration,Up to 1 minute,A creature of your choice that you can see within range perceives everything as hilariously funny and falls into fits of laughter if this spell affects it. The target must succeed on a wisdom saving throw or fall pronebecoming incapacitated and unable to stand up for the duration. A creature with an Intelligence score of 4 or less isn't affected.At the end of each of its turnsand each time it takes damagethe target can make another wisdom saving throw. The target had advantage on the saving throw if it's triggered by damage. On a successthe spell ends.,No_AttackType,No_Damage,No_Heal,WIS
Hold-monster,5,Enchantment,No_Ritual,1 action,90 feet,No_AreaEffect,V/S/M,concentration,Up to 1 minute,Choose a creature you can see and reach. The target must make a saving throw of Wisdom or be paralyzed for the duration of the spell. This spell has no effect against the undead. At the end of each roundthe target can make a new saving throw of Wisdom. If successfulthe spell ends for the creature.,No_AttackType,No_Damage,No_Heal,WIS
Hold-person,2,Enchantment,No_Ritual,1 action,60 feet,No_AreaEffect,V/S/M,concentration,Up to 1 minute,Choose a humanoid that you can see within range. The target must succeed on a wisdom saving throw or be paralyzed for the duration. At the end of each of its turnsthe target can make another wisdom saving throw. On a successthe spell ends on the target.,No_AttackType,No_Damage,No_Heal,WIS
Holy-aura,8,Abjuration,No_Ritual,1 action,Self,Sphere:30,V/S/M,concentration,Up to 1 minute,Divine light washes out from you and coalesces in a soft radiance in a 30-foot radius around you. Creatures of your choice in that radius when you cast this spell shed dim light in a 5-foot radius and have advantage on all saving throwsand other creatures have disadvantage on attack rolls against them until the spell ends. In additionwhen a fiend or an undead hits an affected creature with a melee attackthe aura flashes with brilliant light. The attacker must succeed on a constitution saving throw or be blinded until the spell ends.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Hunters-mark,1,Divination,No_Ritual,1 bonus action,90 feet,No_AreaEffect,V,concentration,Up to 1 hour,You choose a creature you can see within range and mystically mark it as your quarry. Until the spell endsyou deal an extra 1d6 damage to the target whenever you hit it with a weapon attackand you have advantage on any Wisdom (Perception) or Wisdom (Survival) check you make to find it. If the target drops to 0 hit points before this spell endsyou can use a bonus action on a subsequent turn of yours to mark a new creature.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Hypnotic-pattern,3,Illusion,No_Ritual,1 action,120 feet,No_AreaEffect,S/M,concentration,Up to 1 minute,You create a twisting pattern of colors that weaves through the air inside a 30-foot cube within range. The pattern appears for a moment and vanishes. Each creature in the area who sees the pattern must make a wisdom saving throw. On a failed savethe creature becomes charmed for the duration. While charmed by this spellthe creature is incapacitated and has a speed of 0.The spell ends for an affected creature if it takes any damage or if someone else uses an action to shake the creature out of its stupor.,No_AttackType,No_Damage,No_Heal,WIS
Ice-storm,4,Evocation,No_Ritual,1 action,300 feet,Cylinder:20,V/S/M,No_Concentration,Instantaneous,A hail of rock-hard ice pounds to the ground in a 20-foot-radius40-foot-high cylinder centered on a point within range. Each creature in the cylinder must make a dexterity saving throw. A creature takes 2d8 bludgeoning damage and 4d6 cold damage on a failed saveor half as much damage on a successful one.Hailstones turn the storm's area of effect into difficult terrain until the end of your next turn.,No_AttackType,Bludgeoning,4:2d8 + 4d6/5:3d8 + 4d6/6:4d8 + 4d6/7:5d8 + 4d6/8:6d8 + 4d6/9:7d8 + 4d6,No_Heal,DEX
Identify,1,Divination,Ritual,1 minute,Touch,No_AreaEffect,V/S/M,No_Concentration,Instantaneous,You choose one object that you must touch throughout the casting of the spell. If it is a magic item or some other magic-imbued objectyou learn its properties and how to use themwhether it requires attunement to useand how many charges it hasif any. You learn whether any spells are affecting the item and what they are. If the item was created by a spellyou learn which spell created it.If you instead touch a creature throughout the castingyou learn what spellsif anyare currently affecting it.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Illusory-script,1,Illusion,Ritual,1 minute,Touch,No_AreaEffect,S/M,No_Concentration,10 days,You write on parchmentpaperor some other suitable writing material and imbue it with a potent illusion that lasts for the duration.To you and any creatures you designate when you cast the spellthe writing appears normalwritten in your handand conveys whatever meaning you intended when you wrote the text. To all othersthe writing appears as if it were written in an unknown or magical script that is unintelligible. Alternativelyyou can cause the writing to appear to be an entirely different messagewritten in a different hand and languagethough the language must be one you know.Should the spell be dispelledthe original script and the illusion both disappear.A creature with truesight can read the hidden message.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Imprisonment,9,Abjuration,No_Ritual,1 minute,30 feet,No_AreaEffect,V/S/M,No_Concentration,Until dispelled,You create a magical restraint to hold a creature that you can see within range. The target must succeed on a wisdom saving throw or be bound by the spell; if it succeedsit is immune to this spell if you cast it again. While affected by this spellthe creature doesn't need to breatheeator drinkand it doesn't age. Divination spells can't locate or perceive the target.When you cast the spellyou choose one of the following forms of imprisonment.***Burial.*** The target is entombed far beneath the earth in a sphere of magical force that is just large enough to contain the target. Nothing can pass through the spherenor can any creature teleport or use planar travel to get into or out of it.The special component for this version of the spell is a small mithral orb.***Chaining.*** Heavy chainsfirmly rooted in the groundhold the target in place. The target is restrained until the spell endsand it can't move or be moved by any means until then.The special component for this version of the spell is a fine chain of precious metal.***Hedged Prison.*** The spell transports the target into a tiny demiplane that is warded against teleportation and planar travel. The demiplane can be a labyrintha cagea toweror any similar confined structure or area of your choice.The special component for this version of the spell is a miniature representation of the prison made from jade.***Minimus Containment.*** The target shrinks to a height of 1 inch and is imprisoned inside a gemstone or similar object. Light can pass through the gemstone normally (allowing the target to see out and other creatures to see in)but nothing else can pass througheven by means of teleportation or planar travel. The gemstone can't be cut or broken while the spell remains in effect.The special component for this version of the spell is a largetransparent gemstonesuch as a corundumdiamondor ruby.***Slumber.*** The target falls asleep and can't be awoken.The special component for this version of the spell consists of rare soporific herbs.***Ending the Spell.*** During the casting of the spellin any of its versionsyou can specify a condition that will cause the spell to end and release the target. The condition can be as specific or as elaborate as you choosebut the GM must agree that the condition is reasonable and has a likelihood of coming to pass. The conditions can be based on a creature's nameidentityor deity but otherwise must be based on observable actions or qualities and not based on intangibles such as levelclassor hit points.A dispel magic spell can end the spell only if it is cast as a 9th-level spelltargeting either the prison or the special component used to create it.You can use a particular special component to create only one prison at a time. If you cast the spell again using the same componentthe target of the first casting is immediately freed from its binding.,No_AttackType,No_Damage,No_Heal,WIS
Incendiary-cloud,8,Conjuration,No_Ritual,1 action,150 feet,Sphere:20,V/S,concentration,Up to 1 minute,A swirling cloud of smoke shot through with white-hot embers appears in a 20-foot-radius sphere centered on a point within range. The cloud spreads around corners and is heavily obscured. It lasts for the duration or until a wind of moderate or greater speed (at least 10 miles per hour) disperses it.When the cloud appearseach creature in it must make a dexterity saving throw. A creature takes 10d8 fire damage on a failed saveor half as much damage on a successful one. A creature must also make this saving throw when it enters the spell's area for the first time on a turn or ends its turn there.The cloud moves 10 feet directly away from you in a direction that you choose at the start of each of your turns.,No_AttackType,Fire,8:10d8,No_Heal,DEX
Inflict-wounds,1,Necromancy,No_Ritual,1 action,Touch,No_AreaEffect,V/S,No_Concentration,Instantaneous,Make a melee spell attack against a creature you can reach. On a hitthe target takes 3d10 necrotic damage.,Melee,Necrotic,1:3d10/2:4d10/3:5d10/4:6d10/5:7d10/6:8d10/7:9d10/8:10d10/9:11d10,No_Heal,No_SavingThrow
Insect-plague,5,Conjuration,No_Ritual,1 action,300 feet,Sphere:20,V/S/M,concentration,Up to 10 minutes,Swarmingbiting locusts fill a 20-foot-radius sphere centered on a point you choose within range. The sphere spreads around corners. The sphere remains for the durationand its area is lightly obscured. The sphere's area is difficult terrain.When the area appearseach creature in it must make a constitution saving throw. A creature takes 4d10 piercing damage on a failed saveor half as much damage on a successful one. A creature must also make this saving throw when it enters the spell's area for the first time on a turn or ends its turn there.,No_AttackType,Piercing,5:4d10/6:5d10/7:6d10/8:7d10/9:8d10,No_Heal,CON
Instant-summons,6,Conjuration,Ritual,1 minute,Touch,No_AreaEffect,V/S/M,No_Concentration,Until dispelled,You touch an object weighing 10 pounds or less whose longest dimension is 6 feet or less. The spell leaves an invisible mark on its surface and invisibly inscribes the name of the item on the sapphire you use as the material component. Each time you cast this spellyou must use a different sapphire.At any time thereafteryou can use your action to speak the item's name and crush the sapphire. The item instantly appears in your hand regardless of physical or planar distancesand the spell ends.If another creature is holding or carrying the itemcrushing the sapphire doesn't transport the item to youbut instead you learn who the creature possessing the object is and roughly where that creature is located at that moment.Dispel magic or a similar effect successfully applied to the sapphire ends this spell's effect.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Invisibility,2,Illusion,No_Ritual,1 action,Touch,No_AreaEffect,V/S/M,concentration,Up to 1 hour,A creature you touch becomes invisible until the spell ends. Anything the target is wearing or carrying is invisible as long as it is on the target's person. The spell ends for a target that attacks or casts a spell.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Irresistible-dance,6,Enchantment,No_Ritual,1 action,30 feet,No_AreaEffect,V,concentration,Up to 1 minute,Choose one creature that you can see within range. The target begins a comic dance in place: shufflingtapping its feetand capering for the duration. Creatures that can't be charmed are immune to this spell.A dancing creature must use all its movement to dance without leaving its space and has disadvantage on dexterity saving throws and attack rolls. While the target is affected by this spellother creatures have advantage on attack rolls against it. As an actiona dancing creature makes a wisdom saving throw to regain control of itself. On a successful savethe spell ends.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Jump,1,Transmutation,No_Ritual,1 action,Touch,No_AreaEffect,V/S/M,No_Concentration,1 minute,You touch a creature. The creature's jump distance is tripled until the spell ends.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Knock,2,Transmutation,No_Ritual,1 action,60 feet,No_AreaEffect,V,No_Concentration,Instantaneous,Choose an object that you can see within range. The object can be a doora boxa chesta set of manaclesa padlockor another object that contains a mundane or magical means that prevents access.A target that is held shut by a mundane lock or that is stuck or barred becomes unlockedunstuckor unbarred. If the object has multiple locksonly one of them is unlocked.If you choose a target that is held shut with arcane lockthat spell is suppressed for 10 minutesduring which time the target can be opened and shut normally.When you cast the spella loud knockaudible from as far away as 300 feetemanates from the target object.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Legend-lore,5,Divination,No_Ritual,10 minutes,Self,No_AreaEffect,V/S/M,No_Concentration,Instantaneous,Name or describe a personplaceor object. The spell brings to your mind a brief summary of the significant lore about the thing you named. The lore might consist of current talesforgotten storiesor even secret lore that has never been widely known. If the thing you named isn't of legendary importanceyou gain no information. The more information you already have about the thingthe more precise and detailed the information you receive is.The information you learn is accurate but might be couched in figurative language. For exampleif you have a mysterious magic axe on hand the spell might yield this information: "Woe to the evildoer whose hand touches the axefor even the haft slices the hand of the evil ones. Only a true Child of Stonelover and beloved of Moradinmay awaken the true powers of the axeand only with the sacred word *Rudnogg* on the lips.",No_AttackType,No_Damage,No_Heal,No_SavingThrow
Lesser-restoration,2,Abjuration,No_Ritual,1 action,Touch,No_AreaEffect,V/S,No_Concentration,Instantaneous,You touch a creature and can end either one disease or one condition afflicting it. The condition can be blindeddeafenedparalyzedor poisoned.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Levitate,2,Transmutation,No_Ritual,1 action,60 feet,No_AreaEffect,V/S/M,concentration,Up to 10 minutes,One creature or object of your choice that you can see within range rises verticallyup to 20 feetand remains suspended there for the duration. The spell can levitate a target that weighs up to 500 pounds. An unwilling creature that succeeds on a constitution saving throw is unaffected.The target can move only by pushing or pulling against a fixed object or surface within reach (such as a wall or a ceiling)which allows it to move as if it were climbing. You can change the target's altitude by up to 20 feet in either direction on your turn. If you are the targetyou can move up or down as part of your move. Otherwiseyou can use your action to move the targetwhich must remain within the spell's range.When the spell endsthe target floats gently to the ground if it is still aloft.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Light,0,Evocation,No_Ritual,1 action,Touch,No_AreaEffect,V/M,No_Concentration,1 hour,You touch one object that is no larger than 10 feet in any dimension. Until the spell endsthe object sheds bright light in a 20-foot radius and dim light for an additional 20 feet. The light can be colored as you like. Completely covering the object with something opaque blocks the light. The spell ends if you cast it again or dismiss it as an action.If you target an object held or worn by a hostile creaturethat creature must succeed on a dexterity saving throw to avoid the spell.,No_AttackType,No_Damage,No_Heal,DEX
Lightning-bolt,3,Evocation,No_Ritual,1 action,Self,Line:100,V/S/M,No_Concentration,Instantaneous,A stroke of lightning forming a line 100 feet long and 5 feet wide blasts out from you in a direction you choose. Each creature in the line must make a dexterity saving throw. A creature takes 8d6 lightning damage on a failed saveor half as much damage on a successful one.The lightning ignites flammable objects in the area that aren't being worn or carried.,No_AttackType,Lightning,3:8d6/4:9d6/5:10d6/6:11d6/7:12d6/8:13d6/9:14d6,No_Heal,DEX
Locate-animals-or-plants,2,Divination,Ritual,1 action,Self,No_AreaEffect,V/S/M,No_Concentration,Instantaneous,Describe or name a specific kind of beast or plant. Concentrating on the voice of nature in your surroundingsyou learn the direction and distance to the closest creature or plant of that kind within 5 milesif any are present.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Locate-creature,4,Divination,No_Ritual,1 action,Self,No_AreaEffect,V/S/M,concentration,Up to 1 hour,Describe or name a creature that is familiar to you. You sense the direction to the creature's locationas long as that creature is within 1000 feet of you. If the creature is movingyou know the direction of its movement.The spell can locate a specific creature known to youor the nearest creature of a specific kind (such as a human or a unicorn)so long as you have seen such a creature up close--within 30 feet--at least once. If the creature you described or named is in a different formsuch as being under the effects of a polymorph spellthis spell doesn't locate the creature.This spell can't locate a creature if running water at least 10 feet wide blocks a direct path between you and the creature.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Locate-object,2,Divination,No_Ritual,1 action,Self,No_AreaEffect,V/S/M,concentration,Up to 10 minutes,Describe or name an object that is familiar to you. You sense the direction to the object's locationas long as that object is within 1000 feet of you. If the object is in motionyou know the direction of its movement.The spell can locate a specific object known to youas long as you have seen it up close--within 30 feet--at least once. Alternativelythe spell can locate the nearest object of a particular kindsuch as a certain kind of appareljewelryfurnituretoolor weapon.This spell can't locate an object if any thickness of leadeven a thin sheetblocks a direct path between you and the object.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Longstrider,1,Transmutation,No_Ritual,1 action,Touch,No_AreaEffect,V/S/M,No_Concentration,1 hour,You touch a creature. The target's speed increases by 10 feet until the spell ends.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Mage-armor,1,Abjuration,No_Ritual,1 action,Touch,No_AreaEffect,V/S/M,No_Concentration,8 hours,You touch a willing creature who isn't wearing armorand a protective magical force surrounds it until the spell ends. The target's base AC becomes 13 + its Dexterity modifier. The spell ends if the target dons armor or if you dismiss the spell as an action.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
Mage-hand,0,Conjuration,No_Ritual,1 action,30 feet,No_AreaEffect,V/S,No_Concentration,1 minute,A spectralfloating hand appears at a point you choose within range. The hand lasts for the duration or until you dismiss it as an action. The hand vanishes if it is ever more than 30 feet away from you or if you cast this spell again.You can use your action to control the hand. You can use the hand to manipulate an objectopen an unlocked door or containerstow or retrieve an item from an open containeror pour the contents out of a vial. You can move the hand up to 30 feet each time you use it.The hand can't attackactivate magic itemsor carry more than 10 pounds.,No_AttackType,No_Damage,No_Heal,No_SavingThrow
